# 6442, 1590253813
#  dongle_time, rssi, ch, mac, adv_packet                                                          
    3825423,-80,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D80100000000000000000000000019C0
    3825445,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3825466,-76,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040900100000000000000000000000019C0
    3825487,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3825533,-81,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D80100000000000000000000000019C0
    3825554,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3825574,-77,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040900100000000000000000000000019C0
    3825595,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3825636,-82,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D80100000000000000000000000019C0
    3825657,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3825677,-78,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040900100000000000000000000000019C0
    3827960,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D80100000000000000000000000019C0
    3827983,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040900100000000000000000000000019C0
    3828004,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3828025,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3828062,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D80100000000000000000000000019C0
    3828089,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040900100000000000000000000000019C0
    3828110,-77,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3828130,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3828172,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D80100000000000000000000000019C0
    3828193,-78,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040900100000000000000000000000019C0
    3828214,-77,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3828234,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3830549,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3830601,-89,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3830632,-85,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3830653,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3830737,-85,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3830760,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3833033,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040910100000000000000000000000019C0
    3833059,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3833080,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3833119,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3833141,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040910100000000000000000000000019C0
    3833168,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3833188,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3833224,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3833251,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040910100000000000000000000000019C0
    3833272,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040630100000000000000000000000019C0
    3833292,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040EF0000000000000000000000000019C0
    3833330,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3835600,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3835621,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F00000000000000000000000000019C0
    3835663,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040910100000000000000000000000019C0
    3835684,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3835705,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3835725,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F00000000000000000000000000019C0
    3835767,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040910100000000000000000000000019C0
    3835788,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3835809,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3835829,-77,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F00000000000000000000000000019C0
    3835870,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040910100000000000000000000000019C0
    3835891,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3835912,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3838196,-89,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3838222,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F00000000000000000000000000019C0
    3838243,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3838298,-90,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3838322,-85,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F00000000000000000000000000019C0
    3838343,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3838407,-90,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    3838428,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F00000000000000000000000000019C0
    3838449,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3840745,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3840765,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F00000000000000000000000000019C0
    3840786,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040910100000000000000000000000019C0
    3840850,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3840871,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    3840891,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040910100000000000000000000000019C0
    3840955,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040910100000000000000000000000019C0
    3840976,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3840997,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    3845834,-77,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3845901,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040640100000000000000000000000019C0
    3845922,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    3845943,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040920100000000000000000000000019C0
    3845963,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3846021,-75,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    3846042,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040920100000000000000000000000019C0
    3846108,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3846129,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    3846150,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040920100000000000000000000000019C0
    3846170,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3848437,-88,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    3848458,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3848479,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3848543,-88,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    3848563,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3848584,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3848649,-88,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    3848670,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3848691,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3850962,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3850983,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3851003,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3851024,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040920100000000000000000000000019C0
    3851045,-85,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000406C0100000000000000000000000019C0
    3851066,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3851087,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3851108,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3851129,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040920100000000000000000000000019C0
    3851153,-85,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000406C0100000000000000000000000019C0
    3851174,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3851195,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3851216,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3851259,-83,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000406C0100000000000000000000000019C0
    3853521,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3853590,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3853611,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3853632,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3853653,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040930100000000000000000000000019C0
    3853695,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3853716,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3853736,-77,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3853804,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3853825,-77,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F10000000000000000000000000019C0
    3856133,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3856154,-88,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3856174,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3856237,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3856258,-88,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3856278,-84,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3856345,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    3858649,-88,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000406C0100000000000000000000000019C0
    3858669,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3858690,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3858711,-80,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3858732,-75,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040930100000000000000000000000019C0
    3858760,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3858781,-80,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3858817,-76,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040930100000000000000000000000019C0
    3858860,-69,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3858881,-72,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3858902,-79,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3858923,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040930100000000000000000000000019C0
    3861189,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3861210,-75,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3861233,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040930100000000000000000000000019C0
    3861271,-77,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3861294,-71,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3861317,-78,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3861339,-80,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040930100000000000000000000000019C0
    3861397,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3861418,-80,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    3861479,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3861500,-78,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3863822,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3863849,-91,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DC0100000000000000000000000019C0
    3863916,-88,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3863937,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3863958,-90,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DC0100000000000000000000000019C0
    3864026,-91,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3864046,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3866319,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040940100000000000000000000000019C0
    3866353,-67,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F20000000000000000000000000019C0
    3866374,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3866394,-85,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000406D0100000000000000000000000019C0
    3866415,-60,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000400400400300BE4002400300BE400219C0
    3866436,-74,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040940100000000000000000000000019C0
    3866457,-61,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000400400400300BE4002400300BE400219C0
    3866478,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3866498,-64,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F30000000000000000000000000019C0
    3866519,-85,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD000000406D0100000000000000000000000019C0
    3866540,-53,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400100C0FFC0C04001C0FFC0C0400119C0
    3866560,-75,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DC0100000000000000000000000019C0
    3866581,-61,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000400400400300BE4002400300BE400219C0
    3866602,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040940100000000000000000000000019C0
    3866623,-53,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400100C0FFC0C04001C0FFC0C0400119C0
    3866643,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    3866664,-60,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000400500800300BE0002800300BE000219C0
    3866685,-53,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400100C0FFC0C04001C0FFC0C0400119C0
    3868886,-63,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000400200804080FF80FB804080FF80FB19C0
    3868907,-63,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000401000C002C0BD4002C002C0BD400219C0
    3868928,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400C008000C0C0C0008000C0C0C00019C0
    3868948,-72,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040060080004000003E80004000003E19C0
    3868969,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DC0100000000000000000000000019C0
    3868990,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000400300003F00FD0000003F00FD000019C0
    3869011,-63,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000401000C002C0BD4002C002C0BD400219C0
    3869031,-70,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040060080004000003E80004000003E19C0
    3869052,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040670100000000000000000000000019C0
    3869073,-71,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040F30000000000000000000000000019C0
    3869094,-64,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000401100400300BEC004400300BEC00419C0
    3869114,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040DC0100000000000000000000000019C0
    3869135,-71,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD0000004007004003C0FFC03D4003C0FFC03D19C0
    3869156,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400D0000FF80C0C0FF00FF80C0C0FF19C0
    3869176,-60,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000400300003F00FD0000003F00FD000019C0
    3869197,-70,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD0000004007004003C0FFC03D4003C0FFC03D19C0
    3869218,-57,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400E00C0FF40C04001C0FF40C0400119C0
    3869239,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000400400004080FE00FC004080FE00FC19C0
    3869259,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040940100000000000000000000000019C0
    3871431,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040670100000000000000000000000019C0
    3871451,-60,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040190080FF00C0000180FF00C0000119C0
    3871472,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000400F00404080FF40FC404080FF40FC19C0
    3871493,-66,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040130080010000803D80010000803D19C0
    3871514,-64,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000400B00C0E9400A8040C0E9400A804019C0
