# 6201, 1589651660
#  dongle_time, rssi, mac, adv_packet                                                              
     876296, -71, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040980200000000000000000000000019C0
     876341, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040170100000000000000000000000019C0
     876406, -72, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040980200000000000000000000000019C0
     878768, -68, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040170100000000000000000000000019C0
     878819, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     878874, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040170100000000000000000000000019C0
     878924, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     879025, -71, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     881332, -62, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     881406, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040170100000000000000000000000019C0
     881440, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     881546, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     881622, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040180100000000000000000000000019C0
     883923, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040180100000000000000000000000019C0
     883961, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     884033, -65, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040180100000000000000000000000019C0
     884062, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     884168, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     886467, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040180100000000000000000000000019C0
     886488, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     886572, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040180100000000000000000000000019C0
     886593, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     886694, -71, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040990200000000000000000000000019C0
     889000, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040180100000000000000000000000019C0
     889021, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     889100, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040180100000000000000000000000019C0
     889126, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     889232, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     891629, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     891651, -71, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040180100000000000000000000000019C0
     891735, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     891836, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     894145, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     894195, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040190100000000000000000000000019C0
     894245, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     894297, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040190100000000000000000000000019C0
     894352, -71, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     896724, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040190100000000000000000000000019C0
     896768, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     896831, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040190100000000000000000000000019C0
     896874, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     896982, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409A0200000000000000000000000019C0
     899371, -71, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     899391, -71, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040190100000000000000000000000019C0
     899475, -71, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     901792, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040190100000000000000000000000019C0
     901812, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     901900, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040190100000000000000000000000019C0
     901921, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     902012, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     904411, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     904432, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401A0100000000000000000000000019C0
     904518, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     904538, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401A0100000000000000000000000019C0
     904626, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     906936, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     906957, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401A0100000000000000000000000019C0
     907044, -71, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     907065, -65, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401A0100000000000000000000000019C0
     907148, -71, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409B0200000000000000000000000019C0
     909516, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401A0100000000000000000000000019C0
     909563, -72, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     909616, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401A0100000000000000000000000019C0
     909663, -72, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     909771, -72, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     912146, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     912252, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     914671, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401B0100000000000000000000000019C0
     914692, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     914774, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401B0100000000000000000000000019C0
     914795, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     914892, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     917199, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401B0100000000000000000000000019C0
     917220, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     917304, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401B0100000000000000000000000019C0
     917325, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     917407, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409C0200000000000000000000000019C0
     919803, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     919908, -61, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     920014, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     922301, -72, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     922366, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401B0100000000000000000000000019C0
     922406, -72, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     922506, -71, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     924927, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     925030, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     925137, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     927460, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     927529, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401C0100000000000000000000000019C0
     927562, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     927669, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409D0200000000000000000000000019C0
     929951, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     929972, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401C0100000000000000000000000019C0
     930060, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     930081, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401C0100000000000000000000000019C0
     930170, -75, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     932576, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     932615, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401C0100000000000000000000000019C0
     932676, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     932777, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     935068, -71, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401C0100000000000000000000000019C0
     935089, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     935169, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401C0100000000000000000000000019C0
     935190, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     935287, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     937669, -74, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     937709, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401D0100000000000000000000000019C0
     937779, -73, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     937811, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401D0100000000000000000000000019C0
     937886, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409E0200000000000000000000000019C0
     940203, -57, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     940235, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401D0100000000000000000000000019C0
     940313, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     940421, -63, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     942752, -65, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     942856, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     942877, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401D0100000000000000000000000019C0
     942957, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     945393, -63, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     945494, -62, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     945598, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     947910, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     948016, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     948122, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD000000409F0200000000000000000000000019C0
     950466, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401E0100000000000000000000000019C0
     950529, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     950567, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401E0100000000000000000000000019C0
     950636, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     950741, -52, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     953082, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     953192, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     953301, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     955586, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     955695, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     955797, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     958211, -65, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     958320, -64, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     958426, -63, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A00200000000000000000000000019C0
     960830, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401F0100000000000000000000000019C0
     960864, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     960968, -55, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     963258, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401F0100000000000000000000000019C0
     963287, -74, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     963365, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401F0100000000000000000000000019C0
     963391, -77, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     963495, -62, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     965793, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401F0100000000000000000000000019C0
     965814, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     965897, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000401F0100000000000000000000000019C0
     965918, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     966018, -60, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     968356, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040200100000000000000000000000019C0
     968435, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     968462, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040200100000000000000000000000019C0
     968541, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     968647, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A10200000000000000000000000019C0
     970967, -67, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     971072, -68, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     971102, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040200100000000000000000000000019C0
     971181, -68, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     973488, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     973560, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040200100000000000000000000000019C0
     973598, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     973666, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040200100000000000000000000000019C0
     973702, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     976109, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040200100000000000000000000000019C0
     976130, -59, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     976327, -58, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     978644, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     978665, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040200100000000000000000000000019C0
     978754, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     978774, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040210100000000000000000000000019C0
     978855, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     981161, -56, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A20200000000000000000000000019C0
     981207, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040210100000000000000000000000019C0
     981264, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     981316, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040210100000000000000000000000019C0
     981367, -53, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     983782, -48, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     983883, -49, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     983983, -47, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     986296, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040210100000000000000000000000019C0
     986317, -47, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     986403, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040210100000000000000000000000019C0
     986423, -47, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     986519, -47, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     988830, -70, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     988935, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     989035, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
     989143, -69, E0:C1:F2:6C:22:BC, 02010403036FFD17166FFD00000040A30200000000000000000000000019C0
